Entity,Code,Year,Mobile cellular subscriptions
Saint Kitts and Nevis,KNA,2006,102.3623628
Saint Kitts and Nevis,KNA,2007,127.7784381
Saint Kitts and Nevis,KNA,2008,145.7640383
Saint Kitts and Nevis,KNA,2009,145.9473043
Saint Kitts and Nevis,KNA,2010,152.8117359
Saint Kitts and Nevis,KNA,2011,145.3625569
Saint Kitts and Nevis,KNA,2012,141.8333831
Saint Kitts and Nevis,KNA,2013,142.0900149
Saint Lucia,LCA,1980,0
Saint Lucia,LCA,1981,0
Saint Lucia,LCA,1982,0
Saint Lucia,LCA,1983,0
Saint Lucia,LCA,1984,0
Saint Lucia,LCA,1985,0
Saint Lucia,LCA,1986,0
Saint Lucia,LCA,1987,0
Saint Lucia,LCA,1988,0
Saint Lucia,LCA,1989,0
Saint Lucia,LCA,1990,0
Saint Lucia,LCA,1994,0.360727513
Saint Lucia,LCA,1995,0.680087051
Saint Lucia,LCA,1996,0.939837005
Saint Lucia,LCA,1997,1.059644754
Saint Lucia,LCA,1998,1.241294605
Saint Lucia,LCA,1999,1.483172441
Saint Lucia,LCA,2000,1.592874118
Saint Lucia,LCA,2001,1.701859439
Saint Lucia,LCA,2002,8.933508929
Saint Lucia,LCA,2003,61.1995104
Saint Lucia,LCA,2004,61.78881684
Saint Lucia,LCA,2005,63.87637766
Saint Lucia,LCA,2006,62.98536306
Saint Lucia,LCA,2007,86.39486568
Saint Lucia,LCA,2008,101.3378953
Saint Lucia,LCA,2009,108.2979452
Saint Lucia,LCA,2010,111.7335693
Saint Lucia,LCA,2011,120.7836181
Saint Lucia,LCA,2012,119.4227898
Saint Lucia,LCA,2013,116.3090529
Saint Vincent and the Grenadines,VCT,1980,0
Saint Vincent and the Grenadines,VCT,1981,0
Saint Vincent and the Grenadines,VCT,1982,0
Saint Vincent and the Grenadines,VCT,1983,0
Saint Vincent and the Grenadines,VCT,1984,0
Saint Vincent and the Grenadines,VCT,1985,0
Saint Vincent and the Grenadines,VCT,1986,0
Saint Vincent and the Grenadines,VCT,1987,0
Saint Vincent and the Grenadines,VCT,1988,0
Saint Vincent and the Grenadines,VCT,1989,0
Saint Vincent and the Grenadines,VCT,1990,0
Saint Vincent and the Grenadines,VCT,1992,0.064814215
Saint Vincent and the Grenadines,VCT,1993,0.076782889
Saint Vincent and the Grenadines,VCT,1994,0.138723192
Saint Vincent and the Grenadines,VCT,1995,0.198849448
Saint Vincent and the Grenadines,VCT,1996,0.259072152
Saint Vincent and the Grenadines,VCT,1997,0.320367404
Saint Vincent and the Grenadines,VCT,1998,0.694939911
Saint Vincent and the Grenadines,VCT,1999,1.316289547
Saint Vincent and the Grenadines,VCT,2000,2.188198004
Saint Vincent and the Grenadines,VCT,2001,6.937743659
Saint Vincent and the Grenadines,VCT,2002,9.229773463
Saint Vincent and the Grenadines,VCT,2003,58.06115198
Saint Vincent and the Grenadines,VCT,2004,66.32154898
Saint Vincent and the Grenadines,VCT,2005,64.93852817
Saint Vincent and the Grenadines,VCT,2006,80.46608146
Saint Vincent and the Grenadines,VCT,2007,101.326058
Saint Vincent and the Grenadines,VCT,2008,119.1832023
Saint Vincent and the Grenadines,VCT,2009,110.8605113
Saint Vincent and the Grenadines,VCT,2010,120.5596619
Saint Vincent and the Grenadines,VCT,2011,120.5309217
Saint Vincent and the Grenadines,VCT,2012,116.1090946
Saint Vincent and the Grenadines,VCT,2013,114.6334104
Samoa,WSM,1980,0
Samoa,WSM,1981,0
Samoa,WSM,1982,0
Samoa,WSM,1983,0
Samoa,WSM,1984,0
Samoa,WSM,1985,0
Samoa,WSM,1986,0
Samoa,WSM,1987,0
Samoa,WSM,1988,0
Samoa,WSM,1989,0
Samoa,WSM,1990,0
Samoa,WSM,1991,0
Samoa,WSM,1992,0
Samoa,WSM,1993,0
Samoa,WSM,1994,0
Samoa,WSM,1995,0
Samoa,WSM,1996,0
Samoa,WSM,1997,0.444854841
Samoa,WSM,1998,0.855595188
Samoa,WSM,1999,1.399647786
Samoa,WSM,2000,1.431729415
Samoa,WSM,2001,1.423957805
Samoa,WSM,2002,1.528948084
Samoa,WSM,2003,5.909600005
Samoa,WSM,2004,8.948846158
Samoa,WSM,2005,13.3386688
Samoa,WSM,2006,25.12798705
Samoa,WSM,2007,47.190518
San Marino,SMR,1990,0
San Marino,SMR,1992,3.634014375
San Marino,SMR,1993,5.180727693
San Marino,SMR,1994,7.479726006
San Marino,SMR,1995,9.112149533
San Marino,SMR,1996,8.794474029
San Marino,SMR,1997,8.999004365
San Marino,SMR,1998,18.92025379
San Marino,SMR,1999,36.02316312
San Marino,SMR,2000,53.77655827
San Marino,SMR,2001,57.7201733
San Marino,SMR,2002,59.71707526
San Marino,SMR,2003,58.88501742
San Marino,SMR,2004,58.33048822
San Marino,SMR,2005,57.59865659
San Marino,SMR,2006,57.71656157
San Marino,SMR,2007,57.60937551
San Marino,SMR,2008,79.87822842
San Marino,SMR,2009,97.56010164
San Marino,SMR,2010,99.11214802
San Marino,SMR,2011,114.2263592
San Marino,SMR,2012,115.2110603
San Marino,SMR,2013,116.9549733
Sao Tome and Principe,STP,1980,0
Sao Tome and Principe,STP,1981,0
Sao Tome and Principe,STP,1982,0
Sao Tome and Principe,STP,1983,0
Sao Tome and Principe,STP,1984,0
Sao Tome and Principe,STP,1985,0
Sao Tome and Principe,STP,1986,0
Sao Tome and Principe,STP,1987,0
Sao Tome and Principe,STP,1988,0
Sao Tome and Principe,STP,1989,0
Sao Tome and Principe,STP,1990,0
Sao Tome and Principe,STP,1991,0
Sao Tome and Principe,STP,1992,0
Sao Tome and Principe,STP,1993,0
Sao Tome and Principe,STP,1994,0
Sao Tome and Principe,STP,1995,0
Sao Tome and Principe,STP,1996,0
Sao Tome and Principe,STP,1997,0
Sao Tome and Principe,STP,1998,0
Sao Tome and Principe,STP,1999,0
Sao Tome and Principe,STP,2000,0
Sao Tome and Principe,STP,2001,0
Sao Tome and Principe,STP,2002,1.370744979
Sao Tome and Principe,STP,2003,3.268115696
Sao Tome and Principe,STP,2004,5.134511608
Sao Tome and Principe,STP,2005,7.730815251
Sao Tome and Principe,STP,2006,11.60157677
Sao Tome and Principe,STP,2007,18.42156803
Sao Tome and Principe,STP,2008,30.04463516
Sao Tome and Principe,STP,2009,46.65723851
Sao Tome and Principe,STP,2010,57.63965258
Sao Tome and Principe,STP,2011,62.8015526
Sao Tome and Principe,STP,2012,64.95124882
Sao Tome and Principe,STP,2013,64.93966102
Saudi Arabia,SAU,1990,0.091638458
Saudi Arabia,SAU,1991,0.091583609
Saudi Arabia,SAU,1992,0.091684168
Saudi Arabia,SAU,1993,0.089592938
Saudi Arabia,SAU,1994,0.087701216
Saudi Arabia,SAU,1995,0.08621589
Saudi Arabia,SAU,1996,1.011950648
Saudi Arabia,SAU,1997,1.742146861
Saudi Arabia,SAU,1998,3.253239323
Saudi Arabia,SAU,1999,4.264008629
Saudi Arabia,SAU,2000,6.830029352
Saudi Arabia,SAU,2001,12.10362407
Saudi Arabia,SAU,2002,22.94577415
Saudi Arabia,SAU,2003,31.67389518
Saudi Arabia,SAU,2004,38.49018452
Saudi Arabia,SAU,2005,57.36794477
Saudi Arabia,SAU,2006,77.6448435
Saudi Arabia,SAU,2007,109.5864024
Saudi Arabia,SAU,2008,136.5376287
Saudi Arabia,SAU,2009,167.4269561
Saudi Arabia,SAU,2010,189.1688419
Saudi Arabia,SAU,2011,194.5123877
Saudi Arabia,SAU,2012,187.3595577
Saudi Arabia,SAU,2013,184.2042369
Senegal,SEN,1980,0
Senegal,SEN,1981,0
Senegal,SEN,1982,0
Senegal,SEN,1983,0
Senegal,SEN,1984,0
Senegal,SEN,1985,0
Senegal,SEN,1986,0
Senegal,SEN,1987,0
Senegal,SEN,1988,0
Senegal,SEN,1989,0
Senegal,SEN,1990,0
Senegal,SEN,1991,0
Senegal,SEN,1992,0
Senegal,SEN,1993,0
Senegal,SEN,1994,0.001156238
Senegal,SEN,1995,0.001400443
Senegal,SEN,1996,0.015793657
Senegal,SEN,1997,0.075752533
Senegal,SEN,1998,0.292795434
Senegal,SEN,1999,0.9136395
Senegal,SEN,2000,2.537610482
Senegal,SEN,2001,2.982582079
Senegal,SEN,2002,5.326721238
Senegal,SEN,2003,7.330495473
Senegal,SEN,2004,10.22390743
Senegal,SEN,2005,15.35030352
Senegal,SEN,2006,25.75017105
Senegal,SEN,2007,30.49821024
Senegal,SEN,2008,44.03321374
Senegal,SEN,2009,54.83107061
Senegal,SEN,2010,64.42744115
Senegal,SEN,2011,70.16017194
Senegal,SEN,2012,83.56861759
Senegal,SEN,2013,92.92798275
Serbia,SRB,2004,47.18490531
Serbia,SRB,2005,67.01974719
Serbia,SRB,2006,81.46443476
Serbia,SRB,2007,104.4842619
Serbia,SRB,2008,119.8285932
Serbia,SRB,2009,124.4012204
Serbia,SRB,2010,125.300784
Serbia,SRB,2011,130.248336
Serbia,SRB,2012,117.7744571
Serbia,SRB,2013,119.3917104
Seychelles,SYC,1980,0
Seychelles,SYC,1981,0
Seychelles,SYC,1982,0
Seychelles,SYC,1983,0
Seychelles,SYC,1984,0
Seychelles,SYC,1985,0
Seychelles,SYC,1986,0
Seychelles,SYC,1987,0
Seychelles,SYC,1988,0
Seychelles,SYC,1989,0
Seychelles,SYC,1990,0
Seychelles,SYC,1991,0
Seychelles,SYC,1992,0
Seychelles,SYC,1993,0
Seychelles,SYC,1994,0
Seychelles,SYC,1995,0.066283987
Seychelles,SYC,1996,1.365344085
Seychelles,SYC,1997,2.911640081
Seychelles,SYC,1998,6.663157489
Seychelles,SYC,1999,20.72662602
Seychelles,SYC,2000,32.5431845
Seychelles,SYC,2001,45.23571702
Seychelles,SYC,2002,54.14654223
Seychelles,SYC,2003,58.45424969
Seychelles,SYC,2004,63.40334224
Seychelles,SYC,2005,67.52015064
Seychelles,SYC,2006,79.7415259
Seychelles,SYC,2007,86.69867839
Seychelles,SYC,2008,103.9754399
Seychelles,SYC,2009,122.1811277
Seychelles,SYC,2010,128.9218051
Seychelles,SYC,2011,137.903463
Seychelles,SYC,2012,147.8032034
Seychelles,SYC,2013,147.342683
Sierra Leone,SLE,1980,0
Sierra Leone,SLE,1981,0
Sierra Leone,SLE,1982,0
Sierra Leone,SLE,1983,0
Sierra Leone,SLE,1984,0
Sierra Leone,SLE,1985,0
Sierra Leone,SLE,1986,0
Sierra Leone,SLE,1987,0
Sierra Leone,SLE,1988,0
Sierra Leone,SLE,1989,0
Sierra Leone,SLE,1990,0
Sierra Leone,SLE,1991,0
Sierra Leone,SLE,1992,0
Sierra Leone,SLE,1993,0
Sierra Leone,SLE,1994,0
Sierra Leone,SLE,1995,0
Sierra Leone,SLE,1996,0
Sierra Leone,SLE,1997,0
Sierra Leone,SLE,1998,0
Sierra Leone,SLE,1999,0
Sierra Leone,SLE,2000,0.288422726
Sierra Leone,SLE,2001,0.626096017
Sierra Leone,SLE,2002,1.491192948
Sierra Leone,SLE,2003,2.402285029
Sierra Leone,SLE,2007,14.3278776
Sierra Leone,SLE,2008,18.23526126
Sierra Leone,SLE,2009,20.56306639
Sierra Leone,SLE,2010,34.77065968
Sierra Leone,SLE,2011,36.43343754
Sierra Leone,SLE,2012,36.96439058
Sierra Leone,SLE,2013,65.65907347
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1988,0.375912439
Singapore,SGP,1989,0.893282698
Singapore,SGP,1990,1.71488965
Singapore,SGP,1991,2.642048066
Singapore,SGP,1992,3.758166967
Singapore,SGP,1993,5.438606939
Singapore,SGP,1994,6.952534047
Singapore,SGP,1995,8.786437875
Singapore,SGP,1996,12.0728218
Singapore,SGP,1997,23.22922974
Singapore,SGP,1998,29.30502362
Singapore,SGP,1999,42.66178346
Singapore,SGP,2000,70.11912902
Singapore,SGP,2001,74.35716693
Singapore,SGP,2002,80.09691896
Singapore,SGP,2003,84.07042831
Singapore,SGP,2004,91.20739002
Singapore,SGP,2005,97.53228591
Singapore,SGP,2006,103.7771628
Singapore,SGP,2007,125.190588
Singapore,SGP,2008,132.3000341
Singapore,SGP,2009,138.6858844
Singapore,SGP,2010,145.3956502
Singapore,SGP,2011,150.1160495
Singapore,SGP,2012,152.1251818
Singapore,SGP,2013,155.9222113
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0.002246115
Slovakia,SVK,1992,0.02890518
Slovakia,SVK,1993,0.058573645
Slovakia,SVK,1994,0.111129032
Slovakia,SVK,1995,0.22963108
Slovakia,SVK,1996,0.53343499
Slovakia,SVK,1997,3.720696079
Slovakia,SVK,1998,8.644120373
Slovakia,SVK,1999,12.32871626
Slovakia,SVK,2000,23.08340185
Slovakia,SVK,2001,39.85063974
Slovakia,SVK,2002,54.25817009
Slovakia,SVK,2003,68.28425592
Slovakia,SVK,2004,79.34105099
Slovakia,SVK,2005,84.2137302
Slovakia,SVK,2006,90.65912525
Slovakia,SVK,2007,112.2526739
Slovakia,SVK,2008,101.9316827
Slovakia,SVK,2009,101.3396205
Slovakia,SVK,2010,109.04722
Slovakia,SVK,2011,109.9775874
Slovakia,SVK,2012,111.9121915
Slovakia,SVK,2013,113.9111556
Slovenia,SVN,1980,0
Slovenia,SVN,1981,0
Slovenia,SVN,1982,0
Slovenia,SVN,1983,0
Slovenia,SVN,1984,0
Slovenia,SVN,1985,0
Slovenia,SVN,1986,0
Slovenia,SVN,1987,0
Slovenia,SVN,1988,0
Slovenia,SVN,1989,0
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0.026082746
Slovenia,SVN,1992,0.174706668
Slovenia,SVN,1993,0.325073304
Slovenia,SVN,1994,0.818517787
Slovenia,SVN,1995,1.370636715
Slovenia,SVN,1996,2.070905846
Slovenia,SVN,1997,4.706932356
Slovenia,SVN,1998,8.125779991
Slovenia,SVN,1999,31.74230763
Slovenia,SVN,2000,61.09944736
Slovenia,SVN,2001,73.88356824
Slovenia,SVN,2002,83.77681411
Slovenia,SVN,2003,87.33423456
Slovenia,SVN,2004,92.68311392
Slovenia,SVN,2005,87.94625338
Slovenia,SVN,2006,90.56940742
Slovenia,SVN,2007,95.45856855
Slovenia,SVN,2008,101.1035341
Slovenia,SVN,2009,102.7485413
Slovenia,SVN,2010,103.2965118
Slovenia,SVN,2011,105.1696645
Slovenia,SVN,2012,108.3881402
Slovenia,SVN,2013,110.2112117
Solomon Islands,SLB,1980,0
Solomon Islands,SLB,1981,0
Solomon Islands,SLB,1982,0
Solomon Islands,SLB,1983,0
Solomon Islands,SLB,1984,0
Solomon Islands,SLB,1985,0
Solomon Islands,SLB,1986,0
Solomon Islands,SLB,1987,0
Solomon Islands,SLB,1988,0
Solomon Islands,SLB,1989,0
Solomon Islands,SLB,1990,0
Solomon Islands,SLB,1991,0
Solomon Islands,SLB,1992,0
Solomon Islands,SLB,1993,0
Solomon Islands,SLB,1994,0.04123121
Solomon Islands,SLB,1995,0.064024764
Solomon Islands,SLB,1996,0.091219389
Solomon Islands,SLB,1997,0.173221257
Solomon Islands,SLB,1998,0.179772749
Solomon Islands,SLB,1999,0.272349205
Solomon Islands,SLB,2000,0.279141283
Solomon Islands,SLB,2001,0.228319666
Solomon Islands,SLB,2002,0.229718543
Solomon Islands,SLB,2003,0.237489778
Solomon Islands,SLB,2004,0.655269348
Solomon Islands,SLB,2005,1.278483548
Solomon Islands,SLB,2006,1.456073386
Solomon Islands,SLB,2007,2.21478092
Solomon Islands,SLB,2008,5.957806812
Solomon Islands,SLB,2009,9.709416581
Solomon Islands,SLB,2010,21.93953048
Solomon Islands,SLB,2011,51.09173471
Solomon Islands,SLB,2012,54.97600064
Solomon Islands,SLB,2013,57.57076854
Somalia,SOM,1980,0
Somalia,SOM,1981,0
Somalia,SOM,1982,0
Somalia,SOM,1983,0
Somalia,SOM,1984,0
Somalia,SOM,1985,0
Somalia,SOM,1986,0
Somalia,SOM,1987,0
Somalia,SOM,1988,0
Somalia,SOM,1989,0
Somalia,SOM,1990,0
Somalia,SOM,1991,0
Somalia,SOM,1992,0
Somalia,SOM,1993,0
Somalia,SOM,1994,0
Somalia,SOM,1995,0
Somalia,SOM,1996,0
Somalia,SOM,1997,0
Somalia,SOM,1998,0
Somalia,SOM,1999,0
Somalia,SOM,2000,1.083215895
Somalia,SOM,2001,1.117059269
Somalia,SOM,2002,1.277804385
Somalia,SOM,2003,2.488272151
Somalia,SOM,2004,6.060631772
Somalia,SOM,2005,5.905322562
Somalia,SOM,2006,6.33081064
Somalia,SOM,2007,6.733363626
Somalia,SOM,2008,6.859761851
Somalia,SOM,2009,6.833066584
Somalia,SOM,2010,6.726736849
Somalia,SOM,2011,18.16731553
Somalia,SOM,2012,22.55978195
Somalia,SOM,2013,49.38267841
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0.011066456
South Africa,ZAF,1990,0.015437514
South Africa,ZAF,1991,0.018836078
South Africa,ZAF,1992,0.032367681
South Africa,ZAF,1993,0.100950204
South Africa,ZAF,1994,0.838227596
South Africa,ZAF,1995,1.291434219
South Africa,ZAF,1996,2.258077502
South Africa,ZAF,1997,4.279063857
South Africa,ZAF,1998,7.660999509
South Africa,ZAF,1999,11.7386481
South Africa,ZAF,2000,18.59462788
South Africa,ZAF,2001,23.70080761
South Africa,ZAF,2002,29.66584635
South Africa,ZAF,2003,35.972583
South Africa,ZAF,2004,43.82265902
South Africa,ZAF,2005,70.40479553
South Africa,ZAF,2006,81.0762872
South Africa,ZAF,2007,85.27748184
South Africa,ZAF,2008,89.52108369
South Africa,ZAF,2009,91.24860878
South Africa,ZAF,2010,97.90028646
South Africa,ZAF,2011,123.1976544
South Africa,ZAF,2012,130.557982
South Africa,ZAF,2013,145.6440213
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1986,0.017267895
South Korea,KOR,1987,0.024659515
South Korea,KOR,1988,0.048365199
South Korea,KOR,1989,0.093357413
South Korea,KOR,1990,0.186178272
South Korea,KOR,1991,0.383052472
South Korea,KOR,1992,0.62196189
South Korea,KOR,1993,1.071053458
South Korea,KOR,1994,2.164843483
South Korea,KOR,1995,3.675661704
South Korea,KOR,1996,7.078148774
South Korea,KOR,1997,15.21163954
South Korea,KOR,1998,30.81749792
South Korea,KOR,1999,51.2497731
South Korea,KOR,2000,58.32541383
South Korea,KOR,2001,62.87887506
South Korea,KOR,2002,69.71267379
South Korea,KOR,2003,72.09806317
South Korea,KOR,2004,78.17313661
South Korea,KOR,2005,81.52202954
South Korea,KOR,2006,84.99862058
South Korea,KOR,2007,93.26624778
South Korea,KOR,2008,95.27662025
South Korea,KOR,2009,99.54168558
South Korea,KOR,2010,104.7742463
South Korea,KOR,2011,107.7446102
South Korea,KOR,2012,109.4316142
South Korea,KOR,2013,110.9984678
South Sudan,SSD,2011,17.33918627
South Sudan,SSD,2012,21.22255382
South Sudan,SSD,2013,25.25835962
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1986,0.004406246
Spain,ESP,1987,0.010861727
Spain,ESP,1988,0.030015737
Spain,ESP,1989,0.076743679
Spain,ESP,1990,0.140678283
Spain,ESP,1991,0.278272537
Spain,ESP,1992,0.461351559
Spain,ESP,1993,0.656329161
Spain,ESP,1994,1.047842335
Spain,ESP,1995,2.397111579
Spain,ESP,1996,7.586339439
Spain,ESP,1997,10.95273284
Spain,ESP,1998,16.20300377
Spain,ESP,1999,37.56120588
Spain,ESP,2000,60.23673164
Spain,ESP,2001,72.76287627
Spain,ESP,2002,81.09707953
Spain,ESP,2003,88.58520439
Spain,ESP,2004,90.42919646
Spain,ESP,2005,98.40193058
Spain,ESP,2006,103.7617236
Spain,ESP,2007,108.4148248
Spain,ESP,2008,109.6808813
Spain,ESP,2009,111.5801838
Spain,ESP,2010,111.275767
Spain,ESP,2011,113.0635394
Spain,ESP,2012,108.3640175
Spain,ESP,2013,106.8867146
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0.00583007
Sri Lanka,LKA,1991,0.010266433
Sri Lanka,LKA,1992,0.014909799
Sri Lanka,LKA,1993,0.081953185
Sri Lanka,LKA,1994,0.161302474
Sri Lanka,LKA,1995,0.281311331
Sri Lanka,LKA,1996,0.386704011
Sri Lanka,LKA,1997,0.62189487
Sri Lanka,LKA,1998,0.937791896
Sri Lanka,LKA,1999,1.372850693
Sri Lanka,LKA,2000,2.282674554
Sri Lanka,LKA,2001,3.50715883
Sri Lanka,LKA,2002,4.835730796
Sri Lanka,LKA,2003,7.144934955
Sri Lanka,LKA,2004,11.20278283
Sri Lanka,LKA,2005,16.84991212
Sri Lanka,LKA,2006,26.87761576
Sri Lanka,LKA,2007,39.32382822
Sri Lanka,LKA,2008,54.18660423
Sri Lanka,LKA,2009,79.14612039
Sri Lanka,LKA,2010,83.62395495
Sri Lanka,LKA,2011,87.54590803
Sri Lanka,LKA,2012,91.63310875
Sri Lanka,LKA,2013,95.49632054
Sudan,SDN,1980,0
Sudan,SDN,1981,0
Sudan,SDN,1982,0
Sudan,SDN,1983,0
Sudan,SDN,1984,0
Sudan,SDN,1985,0
Sudan,SDN,1986,0
Sudan,SDN,1987,0
Sudan,SDN,1988,0
Sudan,SDN,1989,0
Sudan,SDN,1990,0
Sudan,SDN,1991,0
Sudan,SDN,1992,0
Sudan,SDN,1993,0
Sudan,SDN,1994,0
Sudan,SDN,1995,0
Sudan,SDN,1996,0.007113041
Sudan,SDN,1997,0.011974633
Sudan,SDN,1998,0.026421438
Sudan,SDN,1999,0.038958687
Sudan,SDN,2000,0.067275601
Sudan,SDN,2001,0.29668392
Sudan,SDN,2002,0.532659744
Sudan,SDN,2003,1.438819883
Sudan,SDN,2004,2.795882758
Sudan,SDN,2005,4.75898144
Sudan,SDN,2006,11.89555131
Sudan,SDN,2007,20.3550956
Sudan,SDN,2008,28.95430467
Sudan,SDN,2009,36.11230146
Sudan,SDN,2010,41.544029
Sudan,SDN,2011,68.77724454
Sudan,SDN,2012,74.36035887
Sudan,SDN,2013,72.85231291
Suriname,SUR,1980,0
Suriname,SUR,1981,0
Suriname,SUR,1982,0
Suriname,SUR,1983,0
Suriname,SUR,1984,0
Suriname,SUR,1985,0
Suriname,SUR,1986,0
Suriname,SUR,1987,0
Suriname,SUR,1988,0
Suriname,SUR,1989,0
Suriname,SUR,1990,0
Suriname,SUR,1991,0
Suriname,SUR,1992,0
Suriname,SUR,1993,0.254049952
Suriname,SUR,1994,0.321419268
Suriname,SUR,1995,0.387125496
Suriname,SUR,1996,0.546935486
Suriname,SUR,1997,0.504275623
Suriname,SUR,1998,1.323360945
Suriname,SUR,1999,3.802570538
Suriname,SUR,2000,8.795974869
Suriname,SUR,2001,18.38111013
Suriname,SUR,2002,22.57096974
Suriname,SUR,2003,34.61355976
Suriname,SUR,2004,43.13368221
Suriname,SUR,2005,46.60145779
Suriname,SUR,2006,63.34300634
Suriname,SUR,2007,74.4465973
Suriname,SUR,2008,127.5013
Suriname,SUR,2009,146.8572956
Suriname,SUR,2010,99.27727827
Suriname,SUR,2011,100.7099428
Suriname,SUR,2012,106.4593736
Suriname,SUR,2013,161.067802
Swaziland,SWZ,1980,0
Swaziland,SWZ,1981,0
Swaziland,SWZ,1982,0
Swaziland,SWZ,1983,0
Swaziland,SWZ,1984,0
Swaziland,SWZ,1985,0
Swaziland,SWZ,1986,0
Swaziland,SWZ,1987,0
Swaziland,SWZ,1988,0
Swaziland,SWZ,1989,0
Swaziland,SWZ,1990,0
Swaziland,SWZ,1991,0
Swaziland,SWZ,1992,0
Swaziland,SWZ,1993,0
Swaziland,SWZ,1994,0
Swaziland,SWZ,1995,0
Swaziland,SWZ,1996,0
Swaziland,SWZ,1997,0
Swaziland,SWZ,1998,0.456889998
Swaziland,SWZ,1999,1.335685412
Swaziland,SWZ,2000,3.102334742
Swaziland,SWZ,2001,5.117416802
Swaziland,SWZ,2002,6.283595288
Swaziland,SWZ,2003,7.813009856
Swaziland,SWZ,2004,13.24493632
Swaziland,SWZ,2005,18.10541334
Swaziland,SWZ,2006,22.35630041
Swaziland,SWZ,2007,33.48085468
Swaziland,SWZ,2008,46.07241867
Swaziland,SWZ,2009,56.61109776
Swaziland,SWZ,2010,60.83084412
Swaziland,SWZ,2011,63.23757857
Swaziland,SWZ,2012,65.39478548
Swaziland,SWZ,2013,71.46778668
Sweden,SWE,1980,0
Sweden,SWE,1981,0.244741166
Sweden,SWE,1982,0.327219454
Sweden,SWE,1983,0.435901341
Sweden,SWE,1984,0.694920412
Sweden,SWE,1985,0.874166279
Sweden,SWE,1986,1.344018158
Sweden,SWE,1987,2.056180558
Sweden,SWE,1988,2.873322654
Sweden,SWE,1989,4.102872293
Sweden,SWE,1990,5.3884126
Sweden,SWE,1991,6.594298056
Sweden,SWE,1992,7.559531019
Sweden,SWE,1993,8.864091559
Sweden,SWE,1994,15.71336635
Sweden,SWE,1995,22.74910726
Sweden,SWE,1996,28.16003761
Sweden,SWE,1997,35.77110377
Sweden,SWE,1998,46.37067378
Sweden,SWE,1999,57.83206475
Sweden,SWE,2000,71.8225431
Sweden,SWE,2001,80.75654186
Sweden,SWE,2002,89.20279254
Sweden,SWE,2003,98.42587931
Sweden,SWE,2004,97.81454363
Sweden,SWE,2005,100.8176707
Sweden,SWE,2006,105.6913243
Sweden,SWE,2007,110.456172
Sweden,SWE,2008,108.4404554
Sweden,SWE,2009,112.1339335
Sweden,SWE,2010,117.1611493
Sweden,SWE,2011,121.2222926
Sweden,SWE,2012,124.57217
Sweden,SWE,2013,124.3952501
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0.083828906
Switzerland,CHE,1988,0.468206385
Switzerland,CHE,1989,1.099003546
Switzerland,CHE,1990,1.873666451
Switzerland,CHE,1991,2.58986839
Switzerland,CHE,1992,3.15607763
Switzerland,CHE,1993,3.740083886
Switzerland,CHE,1994,4.772581632
Switzerland,CHE,1995,6.372585485
Switzerland,CHE,1996,9.387357671
Switzerland,CHE,1997,14.72994464
Switzerland,CHE,1998,23.878032
Switzerland,CHE,1999,42.84137752
Switzerland,CHE,2000,64.73332728
Switzerland,CHE,2001,73.26690722
Switzerland,CHE,2002,79.21417229
Switzerland,CHE,2003,84.90784638
Switzerland,CHE,2004,85.43372768
Switzerland,CHE,2005,92.24719407
Switzerland,CHE,2006,99.3850712
Switzerland,CHE,2007,108.5154861
Switzerland,CHE,2008,116.25028
Switzerland,CHE,2009,120.4037109
Switzerland,CHE,2010,123.1609109
Switzerland,CHE,2011,127.383212
Switzerland,CHE,2012,132.0563723
Switzerland,CHE,2013,136.7772396
Syria,SYR,1980,0
Syria,SYR,1981,0
Syria,SYR,1982,0
Syria,SYR,1983,0
